,0
position3_D_RoughTerrain_DAVE,0.0
position3_A_Portcullis_DAVE,0.0
position4_B_Moat_DAVE,0.0
position4_C_SallyPort_DAVE,0.0
position5_D_RoughTerrain_DAVE,0.0
position5_C_SallyPort_OAVE,0.0
position5_A_Portcullis_DAVE,0.0
position5_B_Moat_DAVE,0.0
position5_C_Drawbridge_DAVE,0.0
position5_B_Ramparts_DAVE,0.0
position5_A_ChevalDeFrise_DAVE,0.0
position5_D_RockWall_CPR,0.0
position5_C_SallyPort_CPR,0.0
position5_A_Portcullis_OAVE,0.0
position4_D_RockWall_DAVE,0.0
position5_B_Moat_OAVE,0.0
position5_C_Drawbridge_CPR,0.0
position5_C_Drawbridge_OAVE,0.0
position5_B_Ramparts_CPR,0.0
position5_B_Ramparts_OAVE,0.0
position5_A_ChevalDeFrise_CPR,0.0
position5_A_ChevalDeFrise_OAVE,0.0
towerFaceC_Both_CCWM,0.0
